ts,regime,A_sig,A_pnl,B_sig,B_pnl,C_sig,C_pnl,srcA,srcB,srcC,n,conf
1786644000,flat,F,,S,0.9141,F,,charon_only,cbr_only,blended,40,0.3842
1786647600,flat,F,,S,1.1427,F,,charon_only,cbr_only,blended,33,0.4018
1786651200,flat,F,,F,,F,,charon_only,cbr_only,blended,42,0.4704
1786654800,flat,F,,S,0.4365,S,0.4365,charon_only,cbr_only,blended,41,0.4785
1786658400,flat,F,,S,0.7127,F,,charon_only,cbr_only,blended,35,0.5252
1786662000,flat,F,,F,,F,,charon_only,cbr_only,blended,36,0.5424
1786665600,flat,F,,S,0.8024,F,,charon_only,cbr_only,blended,42,0.492
1786669200,flat,F,,F,,F,,charon_only,cbr_only,blended,38,0.5545
1786672800,flat,F,,S,0.746,S,0.746,charon_only,cbr_only,blended,40,0.5891
1786676400,flat,F,,S,0.5683,F,,charon_only,cbr_only,blended,36,0.5724
1786680000,flat,F,,S,0.4192,F,,charon_only,cbr_only,blended,35,0.5952
1786683600,flat,F,,S,0.4679,S,0.4679,charon_only,cbr_only,blended,38,0.5815
1786687200,flat,F,,S,-0.2127,S,-0.2127,charon_only,cbr_only,blended,40,0.4908
1786690800,flat,F,,F,,F,,charon_only,cbr_only,blended,46,0.4448
1786694400,flat,F,,F,,F,,charon_only,cbr_only,blended,34,0.3116
1786698000,flat,F,,S,-0.6243,S,-0.6243,charon_only,cbr_only,blended,32,0.3389
1786701600,flat,F,,S,-0.5376,F,,charon_only,cbr_only,blended,35,0.3031
1786705200,flat,F,,S,-0.4911,F,,charon_only,cbr_only,blended,33,0.3418
1786708800,trend_down,F,,F,,F,,charon_only,cbr_only,blended,20,0.1393
1786712400,flat,F,,F,,F,,charon_only,cbr_only,blended,35,0.2964
1786716000,flat,F,,F,,F,,charon_only,cbr_only,blended,32,0.2436
1786719600,flat,F,,L,-0.0124,F,,charon_only,cbr_only,blended,26,0.1845
1786723200,flat,F,,F,,F,,charon_only,cbr_only,blended,20,0.1633
1786726800,flat,F,,F,,F,,charon_only,cbr_only,blended,29,0.2888
1786730400,flat,F,,F,,F,,charon_only,cbr_only,blended,34,0.3096
1786734000,flat,F,,L,0.0143,F,,charon_only,cbr_only,blended,41,0.354
1786737600,flat,F,,S,-0.4067,F,,charon_only,cbr_only,blended,36,0.373
1786741200,flat,F,,F,,F,,charon_only,cbr_only,blended,34,0.4394
1786744800,flat,F,,F,,F,,charon_only,cbr_only,blended,36,0.3938
1786748400,flat,F,,F,,F,,charon_only,cbr_only,blended,37,0.4021
1786752000,flat,F,,F,,F,,charon_only,cbr_only,blended,44,0.4599
1786755600,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4999
1786759200,flat,F,,F,,F,,charon_only,cbr_only,blended,49,0.5058
1786762800,flat,F,,F,,F,,charon_only,cbr_only,blended,38,0.5493
1786766400,flat,F,,F,,F,,charon_only,cbr_only,blended,43,0.547
1786770000,flat,F,,F,,F,,charon_only,cbr_only,cbr_only,50,0.6117
1786773600,flat,F,,F,,F,,charon_only,cbr_only,blended,44,0.5643
1786777200,flat,F,,S,-0.1737,F,,charon_only,cbr_only,blended,50,0.5111
1786780800,flat,F,,F,,F,,charon_only,cbr_only,blended,42,0.5859
1786784400,flat,F,,F,,F,,charon_only,cbr_only,cbr_only,42,0.6125
1786788000,flat,F,,F,,F,,charon_only,cbr_only,cbr_only,46,0.6383
1786791600,flat,F,,F,,F,,charon_only,cbr_only,blended,40,0.5885
1786795200,flat,F,,L,-0.0827,F,,charon_only,cbr_only,blended,31,0.522
1786798800,flat,F,,F,,F,,charon_only,cbr_only,blended,46,0.5966
1786802400,flat,F,,L,-0.175,F,,charon_only,cbr_only,blended,33,0.5934
1786806000,flat,F,,F,,F,,charon_only,cbr_only,cbr_only,46,0.6422
1786809600,flat,F,,F,,F,,charon_only,cbr_only,blended,46,0.5984
1786813200,flat,F,,F,,F,,charon_only,cbr_only,cbr_only,49,0.6751
1786816800,flat,F,,F,,F,,charon_only,cbr_only,blended,37,0.5839
1786820400,flat,F,,F,,F,,charon_only,cbr_only,blended,39,0.526
1786824000,flat,F,,F,,F,,charon_only,cbr_only,cbr_only,36,0.6199
1786827600,flat,F,,F,,F,,charon_only,cbr_only,cbr_only,50,0.6318
1786831200,flat,F,,F,,F,,charon_only,cbr_only,cbr_only,50,0.655
1786834800,flat,F,,L,-0.0143,F,,charon_only,cbr_only,cbr_only,44,0.6359
1786838400,flat,F,,F,,F,,charon_only,cbr_only,blended,44,0.5295
1786842000,flat,F,,L,-0.1269,F,,charon_only,cbr_only,blended,42,0.5493
1786845600,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5663
1786849200,flat,F,,F,,F,,charon_only,cbr_only,cbr_only,50,0.6552
1786852800,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5825
1786856400,flat,F,,F,,F,,charon_only,cbr_only,cbr_only,50,0.6493
1786860000,flat,F,,F,,F,,charon_only,cbr_only,blended,47,0.5564
1786863600,flat,F,,F,,F,,charon_only,cbr_only,cbr_only,50,0.6461
1786867200,flat,F,,F,,F,,charon_only,cbr_only,cbr_only,50,0.649
1786870800,flat,F,,F,,F,,charon_only,cbr_only,blended,49,0.5313
1786874400,flat,F,,F,,F,,charon_only,cbr_only,cbr_only,50,0.6144
1786878000,flat,F,,F,,F,,charon_only,cbr_only,blended,42,0.5541
1786881600,flat,F,,F,,F,,charon_only,cbr_only,cbr_only,46,0.6272
1786885200,flat,F,,F,,F,,charon_only,cbr_only,cbr_only,50,0.6381
1786888800,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5971
1786892400,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5736
1786896000,flat,F,,L,0.4866,L,0.4866,charon_only,cbr_only,blended,37,0.3013
1786899600,flat,F,,F,,F,,charon_only,cbr_only,blended,30,0.3858
1786903200,flat,F,,F,,F,,charon_only,cbr_only,blended,39,0.4631
1786906800,flat,F,,L,1.1579,F,,charon_only,cbr_only,blended,28,0.3187
1786910400,flat,F,,S,-1.8952,F,,charon_only,cbr_only,blended,28,0.3729
1786914000,flat,F,,F,,F,,charon_only,cbr_only,blended,37,0.3304
1786917600,flat,F,,F,,F,,charon_only,cbr_only,blended,39,0.3841
1786921200,flat,F,,F,,F,,charon_only,cbr_only,blended,31,0.4429
1786924800,flat,F,,F,,F,,charon_only,cbr_only,blended,32,0.3406
1786928400,flat,F,,F,,F,,charon_only,cbr_only,blended,36,0.3667
1786932000,flat,F,,F,,F,,charon_only,cbr_only,blended,31,0.3125
1786935600,flat,L,1.2591,L,1.2591,L,1.2591,charon_only,cbr_only,blended,21,0.194
1786939200,flat,L,1.4735,L,1.4735,L,1.4735,charon_only,cbr_only,blended,31,0.351
1786942800,flat,L,1.2595,F,,L,1.2595,charon_only,cbr_only,blended,21,0.1759
1786946400,flat,F,,L,0.7357,L,0.7357,charon_only,cbr_only,blended,16,0.1152
1786950000,trend_up,L,0.827,F,,L,0.827,charon_only,cbr_only,blended,34,0.3554
1786953600,trend_up,F,,S,-1.3688,F,,charon_only,cbr_only,blended,29,0.4131
1786957200,trend_up,F,,F,,F,,charon_only,cbr_only,blended,32,0.4916
1786960800,trend_up,L,0.7644,S,-0.9644,L,0.7644,charon_only,cbr_only,blended,21,0.1534
1786964400,trend_up,L,0.9796,L,0.9796,L,0.9796,charon_only,cbr_only,blended,46,0.3725
1786968000,trend_up,F,,L,0.9137,L,0.9137,charon_only,cbr_only,blended,50,0.3891
1786971600,trend_up,L,0.8795,L,0.8795,L,0.8795,charon_only,cbr_only,blended,49,0.3492
1786975200,trend_up,L,0.3215,L,0.3215,L,0.3215,charon_only,cbr_only,blended,48,0.3654
1786978800,trend_up,L,-0.0956,F,,L,-0.0956,charon_only,cbr_only,blended,38,0.2497
1786982400,trend_up,L,0.2672,F,,L,0.2672,charon_only,cbr_only,blended,44,0.4914
1786986000,trend_up,L,-0.2492,S,0.0492,L,-0.2492,charon_only,cbr_only,blended,35,0.3233
1786989600,trend_up,L,-0.4242,F,,L,-0.4242,charon_only,cbr_only,blended,39,0.3925
1786993200,trend_up,F,,F,,F,,charon_only,cbr_only,blended,46,0.4733
1786996800,trend_up,F,,F,,F,,charon_only,cbr_only,blended,50,0.5414
1787000400,trend_up,F,,F,,F,,charon_only,cbr_only,blended,48,0.4455
1787004000,trend_up,F,,L,0.4891,F,,charon_only,cbr_only,blended,50,0.5308
1787007600,trend_up,F,,F,,F,,charon_only,cbr_only,blended,49,0.4785
1787011200,trend_up,F,,L,0.3031,L,0.3031,charon_only,cbr_only,blended,50,0.4206
1787014800,trend_up,F,,L,0.4955,L,0.4955,charon_only,cbr_only,blended,50,0.4207
1787018400,trend_up,F,,L,0.6821,F,,charon_only,cbr_only,blended,48,0.4318
1787022000,trend_up,F,,L,0.5995,F,,charon_only,cbr_only,blended,48,0.4418
1787025600,trend_up,F,,L,0.7022,F,,charon_only,cbr_only,blended,42,0.4156
1787029200,trend_up,F,,L,0.2817,F,,charon_only,cbr_only,blended,44,0.3362
1787032800,trend_up,F,,L,0.0282,F,,charon_only,cbr_only,blended,48,0.4567
1787036400,trend_up,F,,F,,F,,charon_only,cbr_only,blended,50,0.5061
1787040000,trend_up,F,,F,,F,,charon_only,cbr_only,blended,50,0.4334
1787043600,trend_up,F,,F,,F,,charon_only,cbr_only,blended,50,0.519
1787047200,trend_up,F,,F,,F,,charon_only,cbr_only,blended,50,0.4724
1787050800,trend_up,F,,L,-0.1177,F,,charon_only,cbr_only,blended,50,0.4718
1787054400,trend_up,F,,F,,F,,charon_only,cbr_only,blended,40,0.3037
1787058000,trend_up,F,,S,-0.402,F,,charon_only,cbr_only,blended,38,0.2026
1787061600,trend_up,L,-0.5436,S,0.3436,F,,charon_only,cbr_only,blended,27,0.0834
1787065200,trend_up,L,-0.7142,S,0.5142,F,,charon_only,cbr_only,blended,50,0.3599
1787068800,trend_up,L,-0.6003,S,0.4003,F,,charon_only,cbr_only,blended,47,0.3242
1787072400,trend_up,F,,L,0.228,F,,charon_only,cbr_only,blended,50,0.4681
1787076000,trend_up,L,0.2707,L,0.2707,L,0.2707,charon_only,cbr_only,blended,50,0.5011
1787079600,trend_up,F,,L,1.88,F,,charon_only,cbr_only,blended,50,0.4964
1787083200,trend_up,F,,F,,F,,charon_only,cbr_only,blended,50,0.5603
1787086800,trend_up,F,,F,,F,,charon_only,cbr_only,blended,50,0.499
1787090400,trend_up,F,,F,,F,,charon_only,cbr_only,blended,50,0.5324
1787094000,trend_up,F,,F,,F,,charon_only,cbr_only,blended,50,0.5004
1787097600,trend_up,F,,L,6.0119,F,,charon_only,cbr_only,blended,50,0.4803
1787101200,trend_up,F,,L,7.1167,F,,charon_only,cbr_only,blended,50,0.5602
1787104800,trend_up,F,,L,8.2254,F,,charon_only,cbr_only,blended,50,0.4502
1787108400,trend_up,F,,L,7.5607,F,,charon_only,cbr_only,blended,49,0.4026
1787112000,trend_up,F,,L,7.703,F,,charon_only,cbr_only,blended,38,0.367
1787115600,trend_up,F,,L,7.9702,F,,charon_only,cbr_only,blended,32,0.3267
1787119200,trend_up,F,,F,,F,,charon_only,cbr_only,blended,23,0.1582
1787122800,trend_up,F,,L,7.6847,F,,charon_only,cbr_only,blended,23,0.1846
1787126400,trend_up,F,,L,7.3234,F,,charon_only,cbr_only,blended,17,0.1138
1787130000,trend_up,F,,F,,F,,charon_only,cbr_only,charon_only,0,0.0
1787133600,flat,F,,F,,F,,charon_only,cbr_only,blended,27,0.3241
1787137200,flat,F,,L,8.1714,L,8.1714,charon_only,cbr_only,blended,20,0.2182
1787140800,trend_up,L,7.505,S,-7.705,L,7.505,charon_only,cbr_only,blended,15,0.0715
1787144400,trend_up,L,10.0212,S,-10.2212,L,10.0212,charon_only,cbr_only,blended,20,0.1373
1787148000,trend_up,L,8.7994,S,-8.9994,L,8.7994,charon_only,cbr_only,blended,23,0.0699
1787151600,trend_up,L,4.9208,L,4.9208,L,4.9208,charon_only,cbr_only,blended,35,0.0
1787155200,trend_up,L,4.9563,L,4.9563,L,4.9563,charon_only,cbr_only,blended,47,0.0
1787158800,trend_up,L,5.4057,L,5.4057,L,5.4057,charon_only,cbr_only,blended,50,0.0839
1787162400,trend_up,L,4.719,L,4.719,L,4.719,charon_only,cbr_only,blended,50,0.1435
1787166000,trend_up,F,,L,4.8648,L,4.8648,charon_only,cbr_only,blended,50,0.112
1787169600,trend_up,F,,L,4.8571,L,4.8571,charon_only,cbr_only,blended,50,0.0913
1787173200,trend_up,L,4.3868,L,4.3868,L,4.3868,charon_only,cbr_only,blended,50,0.0885
1787176800,trend_up,F,,L,4.9226,L,4.9226,charon_only,cbr_only,blended,50,0.0968
1787180400,trend_up,F,,L,4.3661,L,4.3661,charon_only,cbr_only,blended,50,0.1305
1787184000,trend_up,F,,L,4.6116,L,4.6116,charon_only,cbr_only,blended,50,0.1169
1787187600,trend_up,F,,L,4.1309,L,4.1309,charon_only,cbr_only,blended,50,0.2083
1787191200,trend_up,F,,L,4.8646,L,4.8646,charon_only,cbr_only,blended,50,0.1481
1787194800,trend_up,F,,L,4.9301,L,4.9301,charon_only,cbr_only,blended,50,0.1841
1787198400,trend_up,F,,L,4.9842,L,4.9842,charon_only,cbr_only,blended,50,0.2329
1787202000,trend_up,F,,L,6.0975,F,,charon_only,cbr_only,blended,50,0.2489
1787205600,trend_up,F,,L,7.4549,F,,charon_only,cbr_only,blended,50,0.2624
1787209200,trend_up,F,,L,6.5221,F,,charon_only,cbr_only,blended,50,0.2446
1787212800,trend_up,L,3.9768,L,3.9768,L,3.9768,charon_only,cbr_only,blended,50,0.0
1787216400,trend_up,L,4.4076,L,4.4076,L,4.4076,charon_only,cbr_only,blended,50,0.1796
1787220000,trend_up,L,4.7291,L,4.7291,L,4.7291,charon_only,cbr_only,blended,50,0.2016
1787223600,trend_up,F,,L,5.0707,L,5.0707,charon_only,cbr_only,blended,50,0.2898
1787227200,trend_up,F,,L,5.9549,L,5.9549,charon_only,cbr_only,blended,50,0.2845
1787230800,trend_up,F,,L,10.4535,L,10.4535,charon_only,cbr_only,blended,50,0.2583
1787234400,trend_up,F,,L,8.3702,L,8.3702,charon_only,cbr_only,blended,50,0.334
1787238000,trend_up,L,7.2674,L,7.2674,L,7.2674,charon_only,cbr_only,blended,50,0.3292
1787241600,trend_up,L,5.2341,L,5.2341,L,5.2341,charon_only,cbr_only,blended,50,0.3483
1787245200,trend_up,F,,L,6.0676,L,6.0676,charon_only,cbr_only,blended,50,0.3524
1787248800,trend_up,F,,L,6.576,F,,charon_only,cbr_only,blended,50,0.352
1787252400,trend_up,F,,L,6.3574,F,,charon_only,cbr_only,blended,50,0.3832
1787256000,trend_up,F,,L,6.1613,F,,charon_only,cbr_only,blended,50,0.2847
1787259600,trend_up,F,,L,6.422,F,,charon_only,cbr_only,blended,48,0.3656
1787263200,trend_up,F,,L,6.3897,F,,charon_only,cbr_only,blended,46,0.3419
1787266800,trend_up,F,,L,5.5431,F,,charon_only,cbr_only,blended,44,0.3518
1787270400,trend_up,F,,L,4.4055,L,4.4055,charon_only,cbr_only,blended,42,0.3246
1787274000,trend_up,L,3.0825,L,3.0825,L,3.0825,charon_only,cbr_only,blended,45,0.1101
1787277600,trend_up,L,5.3613,L,5.3613,L,5.3613,charon_only,cbr_only,blended,42,0.3172
1787281200,trend_up,F,,L,5.2004,L,5.2004,charon_only,cbr_only,blended,45,0.3331
1787284800,trend_up,L,4.3145,L,4.3145,L,4.3145,charon_only,cbr_only,blended,34,0.3633
1787288400,trend_up,L,3.1867,L,3.1867,L,3.1867,charon_only,cbr_only,blended,38,0.3662
1787292000,trend_up,L,2.7869,L,2.7869,L,2.7869,charon_only,cbr_only,blended,42,0.3657
1787295600,trend_up,L,2.7324,L,2.7324,L,2.7324,charon_only,cbr_only,blended,41,0.2944
1787299200,trend_up,L,-1.1687,L,-1.1687,L,-1.1687,charon_only,cbr_only,blended,43,0.0405
1787302800,trend_up,L,0.6179,L,0.6179,L,0.6179,charon_only,cbr_only,blended,50,0.1452
1787306400,trend_up,F,,L,-0.6517,L,-0.6517,charon_only,cbr_only,blended,50,0.2389
1787310000,trend_up,F,,L,0.8955,L,0.8955,charon_only,cbr_only,blended,40,0.1592
1787313600,trend_up,F,,L,-0.0152,L,-0.0152,charon_only,cbr_only,blended,44,0.2828
1787317200,trend_up,F,,L,-0.1729,L,-0.1729,charon_only,cbr_only,blended,40,0.2654
1787320800,trend_up,F,,L,-0.517,F,,charon_only,cbr_only,blended,41,0.2738
1787324400,trend_up,F,,L,-0.4185,F,,charon_only,cbr_only,blended,43,0.2282
1787328000,trend_up,F,,L,-0.5594,F,,charon_only,cbr_only,blended,38,0.3158
1787331600,trend_up,F,,F,,F,,charon_only,cbr_only,blended,35,0.336
1787335200,trend_up,F,,F,,F,,charon_only,cbr_only,blended,26,0.3078
1787338800,trend_up,F,,F,,F,,charon_only,cbr_only,blended,28,0.3384
1787342400,trend_up,F,,S,0.5983,F,,charon_only,cbr_only,blended,23,0.2652
1787346000,trend_up,F,,L,-1.6504,F,,charon_only,cbr_only,blended,29,0.284
1787349600,trend_up,F,,F,,F,,charon_only,cbr_only,blended,28,0.2907
1787353200,trend_up,F,,F,,F,,charon_only,cbr_only,blended,27,0.3561
1787356800,trend_up,F,,F,,F,,charon_only,cbr_only,blended,31,0.3843
1787360400,trend_up,F,,F,,F,,charon_only,cbr_only,blended,31,0.326
1787364000,trend_up,F,,F,,F,,charon_only,cbr_only,blended,24,0.2695
1787367600,trend_up,F,,F,,F,,charon_only,cbr_only,blended,31,0.353
1787371200,trend_up,F,,F,,F,,charon_only,cbr_only,blended,27,0.336
1787374800,trend_up,F,,F,,F,,charon_only,cbr_only,blended,32,0.2071
1787378400,trend_up,S,0.2817,S,0.2817,S,0.2817,charon_only,cbr_only,blended,35,0.361
1787382000,trend_up,F,,F,,F,,charon_only,cbr_only,blended,32,0.3005
1787385600,trend_up,S,0.2661,S,0.2661,S,0.2661,charon_only,cbr_only,blended,30,0.3223
1787389200,trend_up,S,0.4969,F,,S,0.4969,charon_only,cbr_only,blended,24,0.2436
1787392800,trend_up,S,1.0986,F,,S,1.0986,charon_only,cbr_only,blended,23,0.1995
1787396400,trend_up,F,,F,,F,,charon_only,cbr_only,blended,22,0.1908
1787400000,trend_up,F,,F,,F,,charon_only,cbr_only,blended,24,0.2033
1787403600,trend_up,F,,F,,F,,charon_only,cbr_only,blended,16,0.1086
1787407200,trend_up,F,,F,,F,,charon_only,cbr_only,blended,25,0.1813
1787410800,trend_up,F,,F,,F,,charon_only,cbr_only,blended,16,0.0971
1787414400,flat,F,,F,,F,,charon_only,cbr_only,blended,32,0.2799
1787418000,flat,F,,S,-0.0068,S,-0.0068,charon_only,cbr_only,blended,38,0.3134
1787421600,flat,F,,S,-0.3974,S,-0.3974,charon_only,cbr_only,blended,41,0.385
1787425200,flat,F,,S,0.2,F,,charon_only,cbr_only,blended,41,0.4785
1787428800,flat,F,,S,0.1012,F,,charon_only,cbr_only,blended,42,0.4892
1787432400,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4289
1787436000,flat,F,,S,-0.332,F,,charon_only,cbr_only,blended,50,0.4639
1787439600,flat,F,,S,-0.4465,F,,charon_only,cbr_only,blended,49,0.4782
1787443200,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4795
1787446800,flat,F,,F,,F,,charon_only,cbr_only,blended,44,0.5431
1787450400,flat,F,,F,,F,,charon_only,cbr_only,blended,48,0.5336
1787454000,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5295
1787457600,flat,F,,S,-1.5778,S,-1.5778,charon_only,cbr_only,blended,50,0.384
1787461200,flat,F,,S,-2.2381,S,-2.2381,charon_only,cbr_only,blended,34,0.2772
1787464800,flat,F,,S,-1.1843,F,,charon_only,cbr_only,blended,40,0.3215
1787468400,flat,F,,S,-2.0361,S,-2.0361,charon_only,cbr_only,blended,33,0.2303
1787472000,flat,F,,S,-0.6838,F,,charon_only,cbr_only,blended,40,0.3367
1787475600,flat,F,,S,-0.5539,F,,charon_only,cbr_only,blended,47,0.4187
1787479200,flat,F,,S,-0.5676,F,,charon_only,cbr_only,blended,38,0.4882
1787482800,flat,F,,F,,F,,charon_only,cbr_only,blended,31,0.4418
1787486400,flat,F,,L,0.031,F,,charon_only,cbr_only,blended,45,0.4299
1787490000,flat,F,,L,-0.6758,F,,charon_only,cbr_only,blended,40,0.534
1787493600,flat,F,,L,0.3769,L,0.3769,charon_only,cbr_only,blended,50,0.4482
1787497200,flat,F,,L,0.4976,F,,charon_only,cbr_only,blended,47,0.4971
1787500800,flat,F,,L,1.2093,L,1.2093,charon_only,cbr_only,blended,45,0.497
1787504400,flat,F,,L,2.4702,F,,charon_only,cbr_only,blended,46,0.5043
1787508000,flat,F,,L,1.524,F,,charon_only,cbr_only,blended,50,0.5425
1787511600,flat,F,,L,2.699,F,,charon_only,cbr_only,blended,37,0.4759
1787515200,flat,F,,L,2.0943,L,2.0943,charon_only,cbr_only,blended,35,0.5521
1787518800,flat,F,,L,1.4602,L,1.4602,charon_only,cbr_only,blended,42,0.5805
1787522400,flat,F,,L,1.3978,F,,charon_only,cbr_only,blended,44,0.5389
1787526000,flat,F,,L,1.4365,L,1.4365,charon_only,cbr_only,blended,44,0.5375
1787529600,flat,F,,L,1.2884,F,,charon_only,cbr_only,blended,40,0.5125
1787533200,flat,F,,F,,F,,charon_only,cbr_only,blended,49,0.4458
1787536800,flat,F,,L,1.8432,F,,charon_only,cbr_only,blended,38,0.5206
1787540400,flat,F,,F,,F,,charon_only,cbr_only,blended,47,0.4635
1787544000,flat,F,,F,,F,,charon_only,cbr_only,blended,49,0.4503
1787547600,flat,F,,L,3.2579,F,,charon_only,cbr_only,blended,50,0.4011
1787551200,flat,F,,L,2.9513,F,,charon_only,cbr_only,blended,47,0.4745
1787554800,flat,F,,F,,F,,charon_only,cbr_only,blended,47,0.4635
1787558400,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5106
1787562000,flat,F,,L,3.5228,F,,charon_only,cbr_only,blended,40,0.4988
1787565600,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5177
1787569200,flat,F,,L,2.6159,F,,charon_only,cbr_only,blended,39,0.5171
1787572800,flat,F,,L,0.5895,L,0.5895,charon_only,cbr_only,blended,38,0.423
1787576400,flat,L,1.5957,L,1.5957,L,1.5957,charon_only,cbr_only,blended,37,0.3409
1787580000,flat,L,-0.5071,L,-0.5071,L,-0.5071,charon_only,cbr_only,blended,43,0.393
1787583600,flat,F,,L,0.165,L,0.165,charon_only,cbr_only,blended,35,0.3606
1787587200,flat,F,,F,,F,,charon_only,cbr_only,blended,48,0.4242
1787590800,flat,F,,L,0.1779,L,0.1779,charon_only,cbr_only,blended,35,0.4525
1787594400,flat,F,,F,,F,,charon_only,cbr_only,blended,46,0.5009
1787598000,flat,F,,L,0.5069,F,,charon_only,cbr_only,blended,44,0.4565
1787601600,flat,F,,L,0.6217,F,,charon_only,cbr_only,blended,46,0.4721
1787605200,flat,F,,L,0.1175,F,,charon_only,cbr_only,blended,50,0.5163
1787608800,flat,F,,L,0.535,F,,charon_only,cbr_only,blended,38,0.4208
1787612400,flat,F,,L,0.0712,F,,charon_only,cbr_only,blended,45,0.4397
1787616000,flat,F,,F,,F,,charon_only,cbr_only,blended,40,0.4283
1787619600,flat,F,,L,-2.1317,L,-2.1317,charon_only,cbr_only,blended,35,0.4439
1787623200,trend_up,L,-2.6786,F,,L,-2.6786,charon_only,cbr_only,charon_only,0,0.0
1787626800,flat,L,-2.086,L,-2.086,L,-2.086,charon_only,cbr_only,blended,35,0.4925
1787630400,flat,F,,L,-2.3704,L,-2.3704,charon_only,cbr_only,blended,33,0.4395
1787634000,trend_up,L,-2.7013,F,,L,-2.7013,charon_only,cbr_only,charon_only,0,0.0
1787637600,flat,F,,F,,F,,charon_only,cbr_only,blended,21,0.1724
1787641200,flat,F,,L,-0.85,L,-0.85,charon_only,cbr_only,blended,30,0.231
1787644800,flat,F,,F,,F,,charon_only,cbr_only,blended,35,0.3206
1787648400,flat,S,0.3561,L,-0.5561,F,,charon_only,cbr_only,blended,38,0.2892
1787652000,flat,S,0.182,F,,S,0.182,charon_only,cbr_only,blended,43,0.3403
1787655600,flat,F,,F,,F,,charon_only,cbr_only,blended,46,0.3031
1787659200,flat,F,,F,,F,,charon_only,cbr_only,blended,43,0.3838
1787662800,flat,F,,L,-0.0242,F,,charon_only,cbr_only,blended,46,0.3626
1787666400,flat,F,,F,,F,,charon_only,cbr_only,blended,43,0.3667
1787670000,flat,F,,F,,F,,charon_only,cbr_only,blended,46,0.4206
1787673600,flat,F,,F,,F,,charon_only,cbr_only,blended,41,0.4506
1787677200,flat,F,,S,1.0616,F,,charon_only,cbr_only,blended,38,0.4321
1787680800,flat,F,,S,0.7585,F,,charon_only,cbr_only,blended,36,0.4325
1787684400,flat,F,,S,1.3387,F,,charon_only,cbr_only,blended,44,0.4521
1787688000,flat,F,,S,0.1487,F,,charon_only,cbr_only,blended,29,0.2881
1787691600,flat,F,,S,0.6365,F,,charon_only,cbr_only,blended,36,0.2883
1787695200,flat,F,,F,,F,,charon_only,cbr_only,blended,40,0.3235
1787698800,flat,F,,F,,F,,charon_only,cbr_only,blended,43,0.32
1787702400,flat,F,,S,0.0988,F,,charon_only,cbr_only,blended,38,0.3387
1787706000,flat,F,,F,,F,,charon_only,cbr_only,blended,42,0.4124
1787709600,flat,F,,F,,F,,charon_only,cbr_only,blended,46,0.4647
1787713200,flat,F,,F,,F,,charon_only,cbr_only,blended,41,0.4016
1787716800,flat,F,,F,,F,,charon_only,cbr_only,blended,47,0.4646
1787720400,flat,F,,F,,F,,charon_only,cbr_only,blended,42,0.4309
1787724000,flat,F,,F,,F,,charon_only,cbr_only,blended,40,0.4474
1787727600,flat,F,,F,,F,,charon_only,cbr_only,blended,43,0.4312
